gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12m,tenure_group_12-24m,tenure_group_24-48m,tenure_group_48-60m,tenure_group_60m+,AvgMonthlySpend
Male,No,1,0,69,1,No,Yes,Yes,No,No,No,No,1,53.65,3804.4,0,False,False,True,False,True,False,False,False,False,False,False,True,54.34857142857143
Male,No,0,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.75,1118.8,0,False,True,False,True,False,False,True,False,False,False,True,False,19.28965517241379
Male,No,1,1,50,1,No,No,Yes,Yes,Yes,Yes,Yes,1,103.4,5236.4,0,True,False,True,False,False,False,False,False,False,False,True,False,102.67450980392157
Male,No,1,1,28,0,No phone service,Yes,No,Yes,Yes,Yes,No,0,50.8,1386.8,0,False,False,True,False,False,False,True,False,False,True,False,False,47.820689655172416
Female,No,0,0,16,1,No,Yes,No,No,No,No,No,1,50.15,762.25,1,False,False,False,False,False,True,False,False,True,False,False,False,44.838235294117645
Male,No,0,0,25,1,No,Yes,Yes,No,Yes,Yes,Yes,1,79.0,1902.0,0,False,False,False,False,False,False,True,False,False,True,False,False,73.15384615384616
Female,Yes,1,0,3,1,No,No,Yes,No,No,No,No,1,74.6,239.05,0,True,False,False,False,False,False,False,True,False,False,False,False,59.7625
Male,No,1,0,61,1,Yes,No,No,No,No,Yes,Yes,1,96.5,5673.7,0,True,False,True,False,False,False,False,False,False,False,False,True,91.51129032258065
Female,No,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,39.8,0,False,True,False,False,False,False,True,True,False,False,False,False,13.266666666666666
Male,No,1,1,51,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.4,997.75,0,False,True,True,False,False,False,True,False,False,False,True,False,19.1875
Female,No,1,1,71,1,No,Yes,No,Yes,No,Yes,Yes,0,77.55,5574.35,0,False,False,False,True,True,False,False,False,False,False,False,True,77.42152777777778
Female,No,1,1,20,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,406.05,0,False,True,False,False,False,False,True,False,True,False,False,False,19.335714285714285
Male,No,1,1,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,138.85,0,False,True,False,False,True,False,False,True,False,False,False,False,19.835714285714285
Female,No,0,0,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.2,123.65,0,False,True,False,False,False,False,True,True,False,False,False,False,17.664285714285715
Female,No,0,0,29,1,Yes,Yes,Yes,No,Yes,No,No,0,67.45,1801.1,0,False,False,False,False,False,False,True,False,False,True,False,False,60.03666666666666
Male,No,0,0,36,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,18.55,689.0,0,False,True,False,True,True,False,False,False,False,True,False,False,18.62162162162162
Female,No,0,0,28,0,No phone service,No,No,Yes,No,No,No,1,29.75,790.7,0,False,False,False,False,False,False,True,False,False,True,False,False,27.26551724137931
Female,No,1,0,7,1,Yes,No,No,No,No,Yes,No,1,86.5,582.5,1,True,False,False,False,False,True,False,True,False,False,False,False,72.8125
Female,No,0,0,63,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.2,1618.2,0,False,True,False,True,False,False,True,False,False,False,False,True,25.284375
Male,No,1,1,48,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,23.55,1173.35,0,False,True,False,True,False,False,True,False,False,True,False,False,23.945918367346938
Female,No,1,0,49,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.45,900.9,0,False,True,True,False,False,False,False,False,False,False,True,False,18.018
Male,Yes,0,0,27,1,Yes,No,Yes,No,No,No,No,1,81.45,2122.05,1,True,False,False,False,False,True,False,False,False,True,False,False,75.78750000000001
Male,No,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,92.3,6719.9,0,False,False,False,True,True,False,False,False,False,False,False,True,92.05342465753424
Male,No,1,0,1,1,No,No,No,No,No,No,No,1,69.15,69.15,1,True,False,False,False,False,True,False,True,False,False,False,False,34.575
Female,No,1,1,72,0,No phone service,No,Yes,No,Yes,Yes,Yes,0,53.65,3784.0,0,False,False,False,True,True,False,False,False,False,False,False,True,51.83561643835616
Female,No,0,0,47,0,No phone service,Yes,Yes,No,Yes,No,No,0,39.65,1798.65,0,False,False,True,False,True,False,False,False,False,True,False,False,37.471875000000004
Female,No,0,0,1,1,No,No,No,No,No,Yes,No,1,54.65,54.65,0,False,False,False,False,False,True,False,True,False,False,False,False,27.325
Female,No,0,0,36,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.8,3886.45,0,True,False,True,False,False,False,False,False,False,True,False,False,105.03918918918919
Male,No,1,1,43,0,No phone service,No,Yes,No,No,No,No,0,29.3,1224.05,0,False,False,False,False,True,False,False,False,False,True,False,False,27.81931818181818
Female,Yes,1,0,27,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,83.85,2310.2,0,False,False,False,False,False,True,False,False,False,True,False,False,82.50714285714285
Female,No,0,0,9,1,No,No,No,No,No,No,Yes,1,79.55,723.4,1,True,False,False,False,False,True,False,True,False,False,False,False,72.34
Female,No,0,0,38,1,Yes,No,No,Yes,Yes,Yes,Yes,1,103.65,3988.5,0,True,False,False,False,False,True,False,False,False,True,False,False,102.26923076923077
Female,Yes,0,0,35,1,Yes,Yes,No,No,No,Yes,Yes,1,99.05,3554.6,0,True,False,False,False,False,True,False,False,False,True,False,False,98.73888888888888
Female,No,1,0,59,1,No,No,Yes,No,Yes,Yes,Yes,1,100.05,6034.85,0,True,False,False,True,False,False,True,False,False,False,True,False,100.58083333333335
Male,No,0,0,27,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,531.6,0,False,True,False,True,True,False,False,False,False,True,False,False,18.985714285714288
Female,Yes,0,0,2,1,No,No,No,No,No,No,No,0,43.95,85.1,0,False,False,False,False,False,True,False,True,False,False,False,False,28.366666666666664
Male,No,0,0,7,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,23.5,173.0,0,False,True,False,False,False,False,True,True,False,False,False,False,21.625
Female,No,0,0,36,1,Yes,No,Yes,No,Yes,No,Yes,1,70.7,2511.95,0,False,False,True,False,False,False,True,False,False,True,False,False,67.89054054054054
Female,No,1,1,41,1,Yes,Yes,Yes,No,No,Yes,No,1,94.3,3893.6,0,True,False,False,False,False,False,False,False,False,True,False,False,92.70476190476191
Female,No,0,0,13,0,No phone service,No,Yes,No,No,No,No,0,29.15,357.15,0,False,False,False,False,False,True,False,False,True,False,False,False,25.510714285714283
Male,No,0,1,19,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.85,467.5,0,False,True,False,True,True,False,False,False,True,False,False,False,23.375
Female,No,1,0,60,0,No phone service,Yes,Yes,No,Yes,No,No,0,37.7,2288.7,0,False,False,False,True,False,False,False,False,False,False,True,False,37.51967213114754
Female,No,0,1,48,1,No,No,Yes,Yes,Yes,Yes,No,1,95.5,4627.85,1,True,False,False,True,False,False,True,False,False,True,False,False,94.44591836734695
Male,Yes,0,0,3,1,Yes,No,No,Yes,No,Yes,No,0,91.05,289.1,1,True,False,False,False,False,True,False,True,False,False,False,False,72.275
Male,No,1,0,69,1,Yes,No,Yes,No,Yes,Yes,No,1,92.45,6460.55,0,True,False,False,True,False,False,True,False,False,False,False,True,92.29357142857143
Male,No,0,0,43,0,No phone service,No,No,Yes,Yes,No,Yes,0,44.15,1931.3,0,False,False,True,False,False,True,False,False,False,True,False,False,43.893181818181816
Female,No,0,1,11,0,No phone service,Yes,No,No,Yes,No,No,1,36.05,402.6,0,False,False,True,False,False,False,True,True,False,False,False,False,33.550000000000004
Female,No,1,0,45,1,No,No,No,Yes,No,No,No,1,50.25,2221.55,0,False,False,False,False,True,False,False,False,False,True,False,False,48.29456521739131
Male,No,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.75,7758.9,0,True,False,False,True,True,False,False,False,False,False,False,True,106.28630136986301
Female,Yes,1,0,2,1,Yes,No,No,Yes,No,No,No,0,79.2,172.85,1,True,False,False,False,False,True,False,True,False,False,False,False,57.61666666666667
Female,No,1,1,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,224.5,0,False,True,False,True,False,False,False,True,False,False,False,False,17.26923076923077
Female,No,1,1,67,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,112.35,7388.45,0,True,False,True,False,True,False,False,False,False,False,False,True,108.65367647058824
Male,No,1,0,37,1,Yes,No,No,Yes,Yes,Yes,No,0,94.3,3460.95,0,True,False,False,True,False,False,True,False,False,True,False,False,91.07763157894736
Female,No,0,0,39,0,No phone service,Yes,Yes,No,Yes,No,No,0,41.15,1700.9,0,False,False,True,False,False,False,False,False,False,True,False,False,42.5225
Female,No,0,0,41,1,Yes,Yes,No,Yes,Yes,No,Yes,1,74.65,3090.65,0,False,False,False,False,False,False,False,False,False,True,False,False,73.58690476190476
Female,No,0,0,25,0,No phone service,No,No,Yes,No,Yes,Yes,1,48.25,1293.8,0,False,False,False,False,False,True,False,False,False,True,False,False,49.76153846153846
Male,No,1,1,8,1,Yes,Yes,Yes,No,Yes,No,Yes,1,76.15,645.8,0,False,False,False,True,True,False,False,True,False,False,False,False,71.75555555555555
Female,No,1,1,71,1,Yes,Yes,Yes,Yes,Yes,No,No,0,71.1,5224.95,0,False,False,False,True,False,False,True,False,False,False,False,True,72.56875
Male,No,0,0,5,1,Yes,No,Yes,Yes,No,No,Yes,0,96.55,500.1,0,True,False,False,False,False,True,False,True,False,False,False,False,83.35000000000001
Female,No,0,0,30,1,Yes,Yes,No,Yes,No,Yes,Yes,1,79.3,2427.1,0,False,False,True,False,True,False,False,False,False,True,False,False,78.29354838709678
Male,No,0,0,40,1,No,No,Yes,No,Yes,No,Yes,1,89.6,3488.15,0,True,False,True,False,True,False,False,False,False,True,False,False,85.07682926829268
Female,No,0,0,54,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.5,1035.7,0,False,True,False,True,False,False,True,False,False,False,True,False,18.830909090909092
Male,No,1,0,72,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.3,7565.35,0,True,False,False,True,False,False,False,False,False,False,False,True,103.63493150684933
Male,No,1,1,28,1,No,No,Yes,Yes,No,Yes,Yes,0,100.35,2799.0,0,True,False,True,False,False,False,False,False,False,True,False,False,96.51724137931035
Male,No,1,1,18,1,No,No,No,No,Yes,No,Yes,1,85.6,1601.5,0,True,False,False,False,False,True,False,False,True,False,False,False,84.28947368421052
Female,No,0,0,2,0,No phone service,No,No,No,No,Yes,Yes,1,45.25,85.5,1,False,False,False,False,False,True,False,True,False,False,False,False,28.5
Female,No,1,1,59,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.15,6256.2,0,True,False,True,False,False,True,False,False,False,False,True,False,104.27
Male,No,1,1,22,1,No,No,No,No,Yes,No,No,1,51.1,1232.9,0,False,False,False,False,False,True,False,False,True,False,False,False,53.60434782608696
Female,No,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,19.9,0,False,True,False,False,False,False,True,True,False,False,False,False,9.95
Female,Yes,1,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.7,1937.4,0,False,True,False,True,True,False,False,False,False,False,False,True,26.53972602739726
Female,Yes,0,0,14,1,Yes,No,No,No,No,No,No,1,74.3,1096.25,1,True,False,False,False,False,True,False,False,True,False,False,False,73.08333333333333
Male,No,1,0,50,1,Yes,No,No,No,Yes,Yes,Yes,0,99.4,5059.75,0,True,False,True,False,False,True,False,False,False,False,True,False,99.21078431372548
Female,No,1,1,48,1,No,Yes,No,Yes,Yes,Yes,No,0,69.7,3023.65,0,False,False,True,False,False,False,False,False,False,True,False,False,61.707142857142856
Female,No,1,1,49,1,Yes,No,Yes,No,No,Yes,Yes,1,98.35,4889.2,0,True,False,False,False,False,True,False,False,False,False,True,False,97.78399999999999
Male,No,1,1,28,1,No,No,No,Yes,No,Yes,No,0,85.45,2289.9,0,True,False,False,False,False,True,False,False,False,True,False,False,78.96206896551725
Male,Yes,0,0,68,1,Yes,No,Yes,Yes,No,No,Yes,1,95.9,6503.2,0,True,False,False,False,False,True,False,False,False,False,False,True,94.24927536231884
Male,No,0,0,13,1,Yes,No,No,No,Yes,Yes,Yes,0,100.75,1313.25,0,True,False,False,False,False,True,False,False,True,False,False,False,93.80357142857143
Female,No,0,0,11,1,Yes,No,No,Yes,No,Yes,No,1,89.2,990.3,0,True,False,False,False,False,True,False,True,False,False,False,False,82.52499999999999
Female,No,1,0,3,1,Yes,No,No,No,No,No,No,1,74.1,228.0,1,True,False,False,False,True,False,False,True,False,False,False,False,57.0
Male,Yes,1,0,57,1,Yes,No,No,Yes,No,Yes,Yes,0,100.6,5746.15,1,True,False,False,False,False,True,False,False,False,False,True,False,99.07155172413792
Male,No,0,0,3,1,Yes,No,No,No,No,No,No,0,75.0,209.1,1,True,False,False,False,False,False,True,True,False,False,False,False,52.275
Male,No,1,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.75,1864.2,0,False,True,False,True,True,False,False,False,False,False,False,True,25.536986301369865
Male,No,1,1,70,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,84.1,5979.7,0,False,False,False,True,False,True,False,False,False,False,False,True,84.22112676056338
Female,No,1,1,49,1,Yes,No,Yes,No,Yes,Yes,Yes,0,79.3,3902.45,0,False,False,False,True,False,False,False,False,False,False,True,False,78.04899999999999
Female,Yes,1,0,67,1,Yes,Yes,No,Yes,No,Yes,Yes,1,107.05,7142.5,0,True,False,True,False,True,False,False,False,False,False,False,True,105.03676470588235
Male,No,0,0,46,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,902.0,0,False,True,False,True,False,False,False,False,False,True,False,False,19.19148936170213
Female,Yes,0,0,64,1,No,Yes,Yes,No,Yes,Yes,No,1,70.2,4481.0,1,False,False,False,True,True,False,False,False,False,False,False,True,68.93846153846154
Female,No,1,0,37,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.5,805.2,0,False,True,False,False,False,False,False,False,False,True,False,False,21.189473684210526
Female,Yes,0,0,2,1,No,No,No,No,No,No,No,0,70.75,154.85,1,True,False,False,False,False,True,False,True,False,False,False,False,51.61666666666667
Female,Yes,1,0,13,0,No phone service,No,No,No,No,Yes,Yes,0,45.3,528.45,0,False,False,False,False,False,True,False,False,True,False,False,False,37.746428571428574
Female,No,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,115.15,8349.7,0,True,False,False,True,False,True,False,False,False,False,False,True,114.37945205479453
Male,No,1,1,68,1,No,No,No,Yes,Yes,Yes,Yes,1,72.95,4953.25,0,False,False,False,True,False,False,False,False,False,False,False,True,71.78623188405797
Male,No,1,1,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,332.65,0,False,True,True,False,False,False,True,False,True,False,False,False,20.790625
Female,No,0,0,24,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.55,470.2,0,False,True,False,True,False,False,False,False,True,False,False,False,18.808
Female,No,0,0,24,1,Yes,No,No,No,Yes,No,Yes,1,89.55,2259.35,0,True,False,False,False,False,True,False,False,True,False,False,False,90.374
Male,No,0,0,27,1,No,Yes,No,No,No,No,No,0,50.35,1411.35,0,False,False,False,False,False,False,True,False,False,True,False,False,50.40535714285714
Male,No,0,0,12,1,No,No,No,No,Yes,No,No,0,50.25,593.75,1,False,False,False,False,False,False,False,True,False,False,False,False,45.67307692307692
Female,No,1,1,71,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,87.25,6328.7,0,False,False,False,True,True,False,False,False,False,False,False,True,87.89861111111111
Male,No,1,1,67,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.8,1411.9,0,False,True,False,True,False,False,True,False,False,False,False,True,20.76323529411765
Female,No,1,0,63,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.25,6841.4,0,True,False,False,True,False,False,False,False,False,False,False,True,106.896875
Male,No,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,20.35,0,False,True,False,False,False,False,True,True,False,False,False,False,10.175
Male,No,0,0,4,1,No,No,No,No,No,No,Yes,1,55.9,238.5,0,False,False,False,False,False,True,False,True,False,False,False,False,47.7
Female,Yes,0,0,40,1,No,Yes,Yes,No,No,No,No,1,79.2,3233.85,1,True,False,False,False,True,False,False,False,False,True,False,False,78.87439024390244
Female,No,0,0,12,1,No,No,No,Yes,No,Yes,Yes,1,96.0,1062.1,1,True,False,False,False,False,True,False,True,False,False,False,False,81.69999999999999
Male,No,1,1,52,1,No,Yes,Yes,Yes,No,Yes,Yes,0,79.2,4016.3,0,False,False,False,True,False,True,False,False,False,False,True,False,75.77924528301887
Male,No,0,0,10,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.0,226.55,0,False,True,False,False,False,True,False,True,False,False,False,False,20.595454545454547
Male,No,0,0,68,1,Yes,Yes,Yes,Yes,No,Yes,No,0,101.35,7110.75,0,True,False,True,False,False,False,False,False,False,False,False,True,103.05434782608695
Female,No,0,0,54,1,Yes,No,No,No,Yes,Yes,Yes,1,100.1,5440.9,1,True,False,False,False,False,True,False,False,False,False,True,False,98.92545454545454
Female,No,1,1,4,1,No,No,Yes,No,Yes,No,No,0,56.5,235.1,1,False,False,False,False,False,False,True,True,False,False,False,False,47.019999999999996
Female,No,1,0,52,0,No phone service,Yes,No,Yes,No,No,No,0,35.45,1958.95,0,False,False,True,False,False,False,True,False,False,False,True,False,36.96132075471698
Female,Yes,0,0,1,1,No,No,No,Yes,No,No,Yes,1,85.0,85.0,1,True,False,False,False,False,True,False,True,False,False,False,False,42.5
Male,No,1,0,70,1,Yes,Yes,Yes,Yes,Yes,Yes,No,0,79.4,5528.9,0,False,False,True,False,False,False,False,False,False,False,False,True,77.8718309859155
Male,No,0,0,43,0,No phone service,Yes,No,Yes,No,No,No,1,35.2,1463.7,0,False,False,True,False,True,False,False,False,False,True,False,False,33.26590909090909
Male,No,0,0,52,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,1025.05,0,False,True,False,True,False,False,True,False,False,False,True,False,19.340566037735847
Female,No,0,0,12,0,No phone service,Yes,No,Yes,Yes,No,Yes,0,49.85,552.1,0,False,False,False,True,False,False,True,True,False,False,False,False,42.46923076923077
Female,No,1,1,56,1,Yes,Yes,Yes,No,No,No,Yes,0,68.75,3815.4,0,False,False,True,False,False,False,False,False,False,False,True,False,66.93684210526315
Male,No,0,0,42,1,Yes,No,No,Yes,No,No,No,0,79.9,3313.4,0,True,False,False,False,False,True,False,False,False,True,False,False,77.05581395348837
Male,Yes,1,0,22,1,No,No,No,No,No,Yes,Yes,1,89.75,1938.9,0,True,False,False,False,False,False,False,False,True,False,False,False,84.3
Male,No,1,1,51,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,0,59.3,3014.65,1,False,False,True,False,False,True,False,False,False,False,True,False,57.97403846153846
Male,No,0,0,27,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.4,460.25,0,False,True,False,False,True,False,False,False,False,True,False,False,16.4375
Male,Yes,1,0,51,1,Yes,Yes,No,Yes,No,No,Yes,1,93.65,4839.15,0,True,False,True,False,False,False,False,False,False,False,True,False,93.06057692307692
Male,No,0,1,4,1,No,Yes,No,No,No,No,No,1,49.4,184.4,1,False,False,False,False,False,True,False,True,False,False,False,False,36.88
Male,No,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.9,19.9,0,False,True,False,False,False,False,True,True,False,False,False,False,9.95
Male,No,0,0,35,1,No,No,No,No,No,Yes,No,0,55.0,2010.55,1,False,False,False,False,False,False,True,False,False,True,False,False,55.84861111111111
Male,Yes,1,1,71,1,Yes,No,Yes,Yes,Yes,No,Yes,1,72.9,5139.65,0,False,False,True,False,False,False,False,False,False,False,False,True,71.38402777777777
Female,No,0,0,1,1,No,No,No,No,No,No,No,1,69.2,69.2,1,True,False,False,False,False,True,False,True,False,False,False,False,34.6
Female,No,1,1,69,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.6,1673.4,0,False,True,False,True,False,False,False,False,False,False,False,True,23.905714285714286
Male,No,1,1,14,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,309.35,0,False,True,True,False,False,False,True,False,True,False,False,False,20.623333333333335
Male,No,1,0,57,1,No,Yes,No,No,Yes,No,No,0,55.7,3171.6,0,False,False,False,False,False,True,False,False,False,False,True,False,54.682758620689654
Female,No,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,117.5,8670.1,0,True,False,False,True,True,False,False,False,False,False,False,True,118.76849315068493
Male,No,0,0,48,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,916.0,0,False,True,False,True,True,False,False,False,False,True,False,False,18.693877551020407
Female,No,1,1,4,1,No,No,No,No,No,Yes,No,1,78.9,299.75,0,True,False,False,False,False,False,True,True,False,False,False,False,59.95
Male,No,1,1,31,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.65,702.05,0,False,True,False,False,False,True,False,False,False,True,False,False,21.9390625
Male,No,0,0,38,1,No,No,No,Yes,Yes,No,Yes,1,62.3,2354.8,1,False,False,True,False,False,False,True,False,False,True,False,False,60.379487179487185
Male,Yes,1,0,37,1,Yes,No,No,No,No,Yes,Yes,1,92.5,3473.4,1,True,False,False,False,False,True,False,False,False,True,False,False,91.40526315789474
Female,No,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,19.65,0,False,True,False,False,False,False,True,True,False,False,False,False,9.825
Male,Yes,0,0,57,1,Yes,No,Yes,Yes,No,Yes,Yes,1,79.75,4438.2,0,False,False,False,True,False,False,False,False,False,False,True,False,76.5206896551724
Female,Yes,1,0,62,1,No,Yes,No,Yes,Yes,Yes,Yes,1,79.95,4819.75,0,False,False,False,True,True,False,False,False,False,False,False,True,76.50396825396825
Male,No,1,0,3,0,No phone service,No,No,No,Yes,No,No,1,29.9,92.25,0,False,False,False,False,False,True,False,True,False,False,False,False,23.0625
Female,No,0,1,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.75,1567.0,0,False,True,False,True,False,False,True,False,False,False,False,True,21.465753424657535
Male,No,0,1,29,0,No phone service,Yes,Yes,Yes,Yes,No,No,1,45.0,1242.45,0,False,False,False,False,False,False,True,False,False,True,False,False,41.415
Male,No,1,1,13,1,No,No,No,No,No,No,No,0,44.8,559.2,0,False,False,False,False,False,False,False,False,True,False,False,False,39.94285714285714
Male,No,0,1,3,1,No,No,No,No,No,No,No,0,69.65,220.1,1,True,False,False,False,False,True,False,True,False,False,False,False,55.025
Female,No,0,0,11,1,No,No,Yes,No,No,No,No,0,51.1,531.15,0,False,False,False,False,False,True,False,True,False,False,False,False,44.262499999999996
Female,No,0,1,21,0,No phone service,Yes,Yes,Yes,Yes,Yes,No,0,53.15,1183.2,0,False,False,False,True,False,False,True,False,True,False,False,False,53.78181818181818
Female,No,0,0,19,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,465.85,0,False,True,False,False,False,False,False,False,True,False,False,False,23.2925
Male,No,0,0,61,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,111.6,6876.05,1,True,False,False,True,True,False,False,False,False,False,False,True,110.90403225806452
Female,No,0,0,11,1,No,Yes,No,No,No,No,No,0,48.55,501.0,1,False,False,False,False,True,False,False,True,False,False,False,False,41.75
Male,No,1,1,35,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.95,3782.4,0,True,False,False,False,False,True,False,False,False,True,False,False,105.06666666666666
Male,No,0,1,25,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.8,460.2,0,False,True,False,False,False,False,True,False,False,True,False,False,17.7
Female,No,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,20.2,1,False,True,False,False,False,False,True,True,False,False,False,False,10.1
Female,No,0,0,67,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.6,1790.35,0,False,True,False,True,False,False,False,False,False,False,False,True,26.328676470588235
Male,No,0,0,19,0,No phone service,No,No,Yes,No,Yes,No,1,39.65,733.35,1,False,False,False,False,False,True,False,False,True,False,False,False,36.667500000000004
Male,No,0,0,56,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.9,1334.0,1,False,True,True,False,False,True,False,False,False,False,True,False,23.403508771929825
Male,No,1,1,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,108.4,7767.25,0,True,False,False,True,True,False,False,False,False,False,False,True,106.40068493150685
Male,No,0,0,43,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,876.15,0,False,True,False,True,False,False,True,False,False,True,False,False,19.912499999999998
Female,No,1,1,55,1,Yes,Yes,Yes,No,No,No,No,1,85.1,4600.95,0,True,False,False,False,False,True,False,False,False,False,True,False,82.15982142857142
Male,No,1,1,2,1,Yes,Yes,No,No,No,No,No,0,56.7,113.55,1,False,False,False,False,False,False,True,True,False,False,False,False,37.85
Male,No,0,0,27,1,No,No,No,No,No,No,No,1,69.05,1793.25,0,True,False,False,False,False,False,True,False,False,True,False,False,64.04464285714286
Female,No,0,0,13,1,No,No,No,No,No,No,No,1,70.15,886.7,0,True,False,False,False,False,False,True,False,True,False,False,False,63.33571428571429
Female,No,0,0,70,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,111.15,7737.55,0,True,False,False,True,False,False,True,False,False,False,False,True,108.97957746478873
Female,No,1,0,14,1,No,Yes,Yes,No,Yes,Yes,Yes,0,105.95,1348.9,1,True,False,True,False,False,False,True,False,True,False,False,False,89.92666666666668
Female,No,1,1,19,1,Yes,No,No,No,Yes,No,Yes,1,89.35,1686.85,0,True,False,True,False,False,False,False,False,True,False,False,False,84.3425
Female,No,0,0,20,1,Yes,Yes,No,No,No,Yes,No,1,89.1,1879.25,0,True,False,False,False,False,False,False,False,True,False,False,False,89.48809523809524
Male,No,1,1,43,1,Yes,Yes,No,Yes,Yes,No,No,1,91.25,4013.8,0,True,False,True,False,True,False,False,False,False,True,False,False,91.22272727272728
Male,No,1,1,5,1,No,Yes,No,Yes,No,No,Yes,1,90.35,434.5,0,True,False,False,False,False,False,True,True,False,False,False,False,72.41666666666667
Female,Yes,1,0,70,1,Yes,No,Yes,No,Yes,Yes,Yes,1,105.55,7195.35,0,True,False,True,False,False,False,False,False,False,False,False,True,101.34295774647887
Female,No,1,0,40,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.1,780.1,0,False,True,False,True,False,False,True,False,False,True,False,False,19.026829268292683
Male,No,1,1,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.4,107.6,0,False,True,False,True,True,False,False,True,False,False,False,False,15.37142857142857
Male,No,0,0,39,1,No,Yes,No,Yes,No,Yes,Yes,1,100.45,3801.7,0,True,False,False,True,False,True,False,False,False,True,False,False,95.04249999999999
